score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
4,0.003785848617553711,False,,,1,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.003785848617553711,42767,BOSS8-OS,172.25.0.208,0.003785848617553711,0,1
5,0.006084918975830078,False,,,2,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.009870767593383789,42767,BOSS8-OS,172.25.0.208,0.009870767593383789,0,2
6,0.003984212875366211,False,,,3,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.01385498046875,42767,BOSS8-OS,172.25.0.208,0.01385498046875,0,3
7,0.003128528594970703,False,,,4,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.016983509063720703,42767,BOSS8-OS,172.25.0.208,0.016983509063720703,0,4
8,0.019168853759765625,False,,,5,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.03615236282348633,42767,BOSS8-OS,172.25.0.208,0.03615236282348633,0,5
9,0.003184080123901367,False,,,6,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.039336442947387695,42767,BOSS8-OS,172.25.0.208,0.039336442947387695,0,6
10,0.021105289459228516,False,,,7,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.06044173240661621,42767,BOSS8-OS,172.25.0.208,0.06044173240661621,0,7
11,0.010211467742919922,False,,,8,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.07065320014953613,42767,BOSS8-OS,172.25.0.208,0.07065320014953613,0,8
12,0.02772998809814453,False,,,9,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.09838318824768066,42767,BOSS8-OS,172.25.0.208,0.09838318824768066,0,9
13,0.04690837860107422,False,,,10,cb33a_00003,762f4578601849d99cbd2fac688abd99,2022-02-09_05-34-08,1644365048,0.14529156684875488,42767,BOSS8-OS,172.25.0.208,0.14529156684875488,0,10
